"정류소번호","정류소명","Y좌표","X좌표","도로명주소","housePop","comPop","billaPop","aptPop","numUniv","numHsch","numMsch","numHosp","bsst_ars_no","sum_ride_pasgr","sum_alight_pasgr","sum_pasgr","numSubw"
21175,"산장아파트",37.45964979,126.9275251,"대한민국 서울특별시 관악구 신림동 호암로",2111.63,126.36735,122,1590,0,0,0,1,21175,19200,2661,21861,0
21176,"삼성산성지",37.45860425,126.9300887,"대한민국 서울특별시 관악구 신림동 호암로",1679.74,158.29353,204,567,0,0,0,0,21176,3495,2889,6384,0
21177,"신우초등학교",37.46241072,126.9319561,"대한민국 서울특별시 관악구 신림동 호암로",3803.53,615.6455,693,795,0,0,0,2,21177,22269,8457,30726,0
21178,"미림여고.미림여자정보과학고",37.46511295,126.9316212,"대한민국 서울특별시 관악구 신림동 호암로",8549.98,1235.3969,810,735,0,2,0,3,21178,52082,10440,62522,0
21179,"미림고개.고시촌입구",37.46779222,126.9320993,"대한민국 서울특별시 관악구 신림동 호암로",12795.27,2447.60101,831,328,0,2,0,4,21179,45777,12862,58639,0
21180,"관악농협신림지점앞",37.47092363,126.9337957,"대한민국 서울특별시 관악구 대학동",12617.29,4523.7438,448,24,0,0,0,12,21180,68181,21837,90018,0
21181,"쑥고개",37.47825655,126.9400193,"대한민국 서울특별시 관악구 쑥고개로",9923.36,1374.28497,1751,129,0,0,1,4,21181,5324,3311,8635,0
21182,"쑥고개시장",37.479453,126.943233,"대한민국 서울특별시 관악구 쑥고개로",10092.42,3351.20365,1354,449,0,2,0,11,21182,2918,4107,7025,1
21183,"영락고교.영락유헬스고",37.47921263,126.9456223,"대한민국 서울특별시 관악구 청룡동 청룡길",9504.07,3115.2937,1081,565,0,2,0,14,21183,6992,2717,9709,0
21184,"청룡시장",37.47898926,126.9478579,"대한민국 서울특별시 관악구 쑥고개로",6866.36,5003.45793,930,748,0,1,0,11,21184,4405,4212,8617,0
21185,"관악구청",37.47868686,126.950825,"대한민국 서울특별시 관악구 쑥고개로",5364.48,7742.62522,949,815,0,0,0,14,21185,1554,12729,14283,1
21186,"청룡시장",37.47918571,126.9478803,"대한민국 서울특별시 관악구 쑥고개로",6884.81,6567.11555,933,720,0,1,0,14,21186,8306,10349,18655,0
21187,"영락고교.영락유헬스고",37.47939646,126.9456414,"대한민국 서울특별시 관악구 청룡동 청룡길",8920.66,3088.13508,969,565,0,2,0,14,21187,6872,10262,17134,0
21188,"쑥고개시장",37.47965746,126.9430372,"대한민국 서울특별시 관악구 청룡동 청룡8길",9935.18,3886.94345,1393,449,0,2,0,12,21188,5907,11965,17872,1
21189,"쑥고개",37.47841237,126.9398756,"대한민국 서울특별시 관악구 쑥고개로",9798.94,1362.49952,1763,129,0,0,1,4,21189,4473,17699,22172,0
21190,"은천교",37.48623002,126.9358165,"대한민국 서울특별시 관악구 봉천로",8578.59,5371.20919,1802,456,0,0,0,10,21190,18034,25526,43560,0
21191,"봉일시장",37.48609722,126.9385588,"대한민국 서울특별시 관악구 봉천동 은천로",7748.53,5388.05489,2033,697,0,0,0,13,21191,23171,13091,36262,0
21192,"은천초등학교",37.48604603,126.9424828,"대한민국 서울특별시 관악구 봉천동 은천로",9493.07,4763.43726,1832,3286,0,1,0,15,21192,15169,11389,26558,0
21193,"두산.벽산아파트.서울관광고등학교",37.48678625,126.9452561,"대한민국 서울특별시 관악구 봉천동 양녕로",8853.73,2482.85838,1423,3783,0,1,0,12,21193,23938,21635,45573,0
21194,"현대시장앞",37.48665313,126.9477915,"대한민국 서울특별시 관악구 봉천동 은천로",8432.79,2091.69849,1074,4070,0,0,0,8,21194,26578,12308,38886,0
21195,"관악동부센트레빌아파트앞",37.48623951,126.9519972,"대한민국 서울특별시 관악구 봉천동 은천로",10120,2521.35647,1731,2640,0,0,0,9,21195,13080,11187,24267,0
21196,"중앙동성당앞",37.48574502,126.9548359,"대한민국 서울특별시 관악구 봉천동 은천로",8573.6,3586.54738,1293,1836,0,0,1,13,21196,4919,16297,21216,0
21197,"중앙동성당앞",37.48580298,126.9556093,"대한민국 서울특별시 관악구 봉천동 은천로",8400.43,3781.75129,1154,1606,0,0,1,16,21197,20538,11816,32354,0
21198,"관악동부센트레빌아파트앞",37.48647441,126.9513016,"대한민국 서울특별시 관악구 봉천동 은천로",10147.37,1251.66325,1755,2670,0,0,0,5,21198,6533,19428,25961,0
21200,"벽산.두산아파트.서울관광고등학교",37.48696463,126.9451745,"대한민국 서울특별시 관악구 봉천동 양녕로",8682.49,2485.21318,1482,3705,0,1,0,12,21200,21153,21726,42879,0
21201,"은천초등학교",37.48619909,126.9422316,"대한민국 서울특별시 관악구 봉천동 은천로",9463.12,4231.3399,1887,3394,0,1,0,12,21201,9361,15666,25027,0
21202,"봉일시장",37.48626234,126.9389873,"대한민국 서울특별시 관악구 봉천동 은천로",8095.97,5136.63219,2084,1009,0,0,0,13,21202,16832,17885,34717,0
21203,"은천교",37.48641469,126.9357112,"대한민국 서울특별시 관악구 봉천동 은천로",8651.74,4979.62537,1957,456,0,0,0,11,21203,12772,10776,23548,0
21204,"신림체육센터",37.480922,126.914797,"대한민국 서울특별시 관악구 신림동 난곡로",5635.29,4959.5424,719,508,0,1,0,11,21204,13211,20165,33376,0
21205,"난곡우체국사거리",37.47705491,126.9156476,"대한민국 서울특별시 관악구 신림동 문성로",7498.18,2883.77537,1260,1348,0,1,1,12,21205,31143,18111,49254,0
21206,"신일교회앞",37.47534276,126.916848,"대한민국 서울특별시 관악구 신림동 난곡로",7696.86,2934.80436,1763,988,0,1,1,14,21206,44368,9491,53859,0
21207,"세이브마트앞",37.47379104,126.918125,"대한민국 서울특별시 관악구 신림동 난곡로",9136.63,2477.22892,2057,1091,0,0,0,12,21207,61888,10957,72845,0
21208,"남강중고등학교입구",37.47225742,126.9195219,"대한민국 서울특별시 관악구 신림동 난곡로",9572.58,2039.77077,1856,1142,0,0,0,10,21208,59323,10914,70237,0
21209,"우림시장.난곡보건분소",37.47039967,126.9200168,"대한민국 서울특별시 관악구 신림동 난곡로",8437.1,1144.9063,1104,830,0,0,0,5,21209,99318,12377,111695,0
21210,"난우중학교입구",37.46669197,126.9205408,"대한민국 서울특별시 관악구 신림동 난곡로",5315.64,749.47978,750,340,0,0,2,5,21210,35023,3206,38229,0
21211,"신림복지관앞",37.46514963,126.9197341,"대한민국 서울특별시 관악구 신림동 난곡로",3585.85,826.21978,545,361,0,0,1,6,21211,25374,1775,27149,0
21212,"신림복지관앞",37.465357,126.919495,"대한민국 서울특별시 관악구 신림동 난곡로",3676.53,826.21978,571,361,0,0,1,6,21212,1773,20145,21918,0
21213,"난우중학교입구",37.467392,126.920348,"대한민국 서울특별시 관악구 신림동 난곡로",6122.62,891.57768,783,465,0,0,1,4,21213,3802,25617,29419,0
21214,"우림시장.난곡보건분소",37.47066711,126.9197418,"대한민국 서울특별시 관악구 신림동 난곡로",8258.5,1301.497,1058,1043,0,0,0,6,21214,15068,70465,85533,0
21215,"남강중고등학교입구",37.47270393,126.9188803,"대한민국 서울특별시 관악구 신림동 난곡로",9055.64,2437.83214,1866,1167,0,0,0,12,21215,12403,51672,64075,0
21216,"세이브마트앞",37.47398684,126.9172,"대한민국 서울특별시 관악구 신림동 난곡로",7818.71,2548.80716,1597,966,0,0,0,13,21216,15128,52711,67839,0
21217,"신일교회앞",37.475399,126.916574,"대한민국 서울특별시 관악구 신림동 난곡로",7485.25,2953.83781,1451,1159,0,1,1,14,21217,7266,44372,51638,0
21218,"난곡우체국사거리",37.47698086,126.9154306,"대한민국 서울특별시 관악구 신림동 문성로",7237.43,2883.77537,1169,1348,0,2,2,12,21218,13577,41209,54786,0
21219,"신림체육센터",37.4803153,126.9146625,"대한민국 서울특별시 관악구 신림동 난곡로",5567.51,4764.17922,648,955,0,1,0,13,21219,23775,31192,54967,0
21220,"KT구로지사",37.48114259,126.9052979,"대한민국 서울특별시 관악구 조원동 조원중앙로",6375.02,6735.90387,656,1198,0,0,1,16,21220,984,940,1924,0
21221,"골목시장앞",37.48150941,126.90538,"대한민국 서울특별시 관악구 조원동 조원중앙로",6396.17,6815.19168,638,1357,0,0,1,16,21221,617,1472,2089,0
21222,"조원동주민센터",37.48325824,126.9073838,"대한민국 서울특별시 관악구 조원동 조원중앙로",6809.72,5616.85664,509,1826,0,0,0,11,21222,2206,2513,4719,0
21223,"조원동주민센터",37.48335179,126.9071756,"대한민국 서울특별시 관악구 조원동 조원중앙로",6677.43,5645.25737,527,1686,0,0,0,11,21223,633,1253,1886,0
21224,"신대방역",37.48657947,126.9130032,"대한민국 서울특별시 관악구 신사로",9695.04,3539.24803,822,692,0,0,0,10,21224,5747,12216,17963,1
21225,"신대방역",37.48683184,126.9130753,"대한민국 서울특별시 관악구 신사로",9298.37,3514.20809,812,380,0,0,0,10,21225,109074,145734,254808,1
21226,"보라매공원입구",37.4891229,126.9174897,"대한민국 서울특별시 관악구 신사동",6891.29,1196.8621,445,441,0,0,0,2,21226,9853,10613,20466,0
21227,"보라매공원입구",37.48941877,126.9179282,"대한민국 서울특별시 관악구 신사동",6345.08,927.46492,427,441,0,0,0,0,21227,14683,14941,29624,0
21228,"보라매갑을아파트",37.48964863,126.9220386,"대한민국 서울특별시 관악구 봉천로",6772.82,2843.09709,660,1851,0,0,0,6,21228,8553,24777,33330,0
21229,"롯데관악점.건강보험관악지사",37.48962369,126.9252638,"대한민국 서울특별시 관악구 봉천로",7081.36,6461.95557,785,1650,0,0,0,13,21229,41422,22358,63780,0
21230,"롯데관악점.건강보험관악지사",37.49005391,126.9259035,"대한민국 서울특별시 관악구 봉천로",7332.12,6504.54736,904,1730,0,0,0,14,21230,69407,78161,147568,0
21231,"봉천교",37.48929951,126.9270622,"대한민국 서울특별시 관악구 봉천로",7784.31,7176.3949,916,1085,0,0,0,15,21231,6099,5853,11952,0
21232,"당곡중학교",37.48797335,126.9304831,"대한민국 서울특별시 관악구 봉천로",7349.53,5320.4399,1084,148,0,0,0,16,21232,19365,13736,33101,0
21233,"당곡중학교",37.48783188,126.9320393,"대한민국 서울특별시 관악구 봉천로",6564.45,4554.80138,1238,211,0,0,0,14,21233,8744,13369,22113,0
21236,"봉현초등학교",37.49071575,126.9554673,"대한민국 서울특별시 관악구 성현동 성현로 117",8337.73,776.26093,1045,4177,0,0,0,4,21236,9929,23709,33638,0
21237,"동아아파트105동앞",37.49034445,126.9553589,"대한민국 서울특별시 관악구 상도동 성현로 117",8534.73,639.54179,1102,4150,0,0,0,5,21237,14967,11694,26661,0
21239,"관악드림타운115동",37.49041017,126.9528608,"대한민국 서울특별시 관악구 성현로",7576.9,138.42817,830,5550,0,0,0,2,21239,5865,33990,39855,0
21240,"관악드림타운115동",37.4901218,126.9528191,"대한민국 서울특별시 관악구 봉천동 청림5나길",8221.54,251.0244,999,5760,0,0,0,2,21240,27091,10207,37298,0
21241,"관악드림타운북문",37.49160078,126.9512768,"대한민국 서울특별시 관악구 성현로",5656.19,367.31404,733,4063,0,0,1,2,21241,6985,17350,24335,0
21242,"관악드림타운북문",37.49156632,126.9507566,"대한민국 서울특별시 관악구 성현로",5541.25,263.8851,775,4206,0,0,1,2,21242,22841,11861,34702,0
21243,"구암중학교",37.49237817,126.9485339,"대한민국 서울특별시 관악구 성현로",3253.25,334.06633,565,2209,0,0,1,1,21243,11023,14080,25103,0
21244,"구암중학교",37.49208527,126.9484391,"대한민국 서울특별시 관악구 성현로",4027.76,392.84505,672,2787,0,0,1,2,21244,17146,17419,34565,0
21245,"벽산아파트.선의사회복지관",37.492953,126.946532,"대한민국 서울특별시 관악구 성현동",3481.68,292.63369,787,1649,0,0,2,0,21245,20,2363,2383,0
21246,"벽산아파트.선의사회복지관",37.49291866,126.9461156,"대한민국 서울특별시 관악구 성현로",3948.15,336.61628,811,1925,0,0,2,0,21246,2630,170,2800,0
21247,"벽산블루밍벽산아파트303동앞",37.49187454,126.9447265,"대한민국 서울특별시 관악구 성현로",4674.24,449.18145,1047,2263,0,0,2,2,21247,10471,60,10531,0
21248,"구로디지털단지역",37.48376458,126.9027979,"대한민국 서울특별시 관악구 조원동 시흥대로",4381.48,18691.55159,150,1775,0,0,0,11,21248,34692,23422,58114,1
21251,"현대시장",37.48688113,126.9478365,"대한민국 서울특별시 관악구 봉천동 은천로",8786.65,2172.47186,1121,4446,0,0,0,8,21251,12513,21404,33917,0
21252,"서울대입구역",37.47993565,126.9526786,"대한민국 서울특별시 관악구 관악로",6303.32,9066.76705,992,706,0,0,0,17,21252,80761,230154,310915,1
21253,"신봉초등학교입구",37.48432603,126.9467765,"대한민국 서울특별시 관악구 봉천동 양녕로",8147.2,4424.4476,981,2076,0,0,0,16,21253,10870,9841,20711,0
21254,"구암초등학교",37.48918809,126.9461217,"대한민국 서울특별시 관악구 봉천동 양녕로",7985.4,1876.80377,1332,4954,0,1,0,7,21254,17186,5188,22374,0
21255,"은천동벽산블루밍아파트105동",37.48936819,126.9458637,"대한민국 서울특별시 관악구 봉천동 양녕로",7651.02,1641.58446,1283,4776,0,1,0,6,21255,9322,15905,25227,0
21256,"은천동두산아파트3단지",37.48446745,126.9466667,"대한민국 서울특별시 관악구 봉천동 양녕로",9065.88,4644.93932,1033,2856,0,0,0,16,21256,12216,11502,23718,0
21257,"봉일시장",37.48507287,126.9372434,"대한민국 서울특별시 관악구 봉천로",7940.37,5914.73609,1426,408,0,0,0,12,21257,3818,6631,10449,0
21258,"봉천역",37.48302172,126.9420825,"대한민국 서울특별시 관악구 봉천로",8568.53,5701.72065,1285,1690,0,0,0,15,21258,24838,30759,55597,1
21259,"현대시장",37.48767895,126.9465909,"대한민국 서울특별시 관악구 봉천동 양녕로",8012.61,2046.23298,1271,4170,0,1,0,9,21259,24685,14503,39188,0
21260,"현대시장",37.48726896,126.9466161,"대한민국 서울특별시 관악구 봉천동 양녕로",8782.23,2278.80122,1117,4599,0,1,0,9,21260,19911,20322,40233,0
21261,"관악우체국(양지병원)",37.48484806,126.933157,"대한민국 서울특별시 관악구 남부순환로",6091.12,6117.31675,1111,331,0,0,0,15,21261,42594,51315,93909,1
21262,"관악우체국.양지병원",37.48445247,126.9331483,"대한민국 서울특별시 관악구 남부순환로",6553.75,7416.71791,1117,381,0,0,0,17,21262,52002,35128,87130,1
21263,"보라매삼성아파트.모자원고개",37.4945144,126.9273976,"대한민국 서울특별시 관악구 보라매동",7925.11,4572.23756,2135,1886,0,0,0,8,21263,53151,56898,110049,0
21264,"조원동기점",37.483513,126.905895,"대한민국 서울특별시 관악구 신림동 조원로",6182.73,7070.69037,440,1676,0,0,0,10,21264,2622,6416,9038,0
21265,"난향동주민센터",37.46047621,126.9193412,"대한민국 서울특별시 관악구 신림동 난곡로",4963,785.62027,192,3671,0,0,0,6,21265,15912,28468,44380,0
21266,"관악산휴먼시아아파트1단지입구",37.46092763,126.9219633,"대한민국 서울특별시 관악구 난향동",3956.9,467.5092,39,3837,0,0,0,5,21266,13092,9974,23066,0
21267,"관악산휴먼시아아파트1단지입구",37.461102,126.921921,"대한민국 서울특별시 관악구 난향동",4294.83,467.5092,39,4168,0,0,0,5,21267,15521,18281,33802,0
21268,"난향동주민센터",37.461001,126.919167,"대한민국 서울특별시 관악구 신림동 난곡로",5352.4,790.31744,296,3536,0,0,0,6,21268,31104,13226,44330,0
21269,"서울대정문",37.46565665,126.9482402,"대한민국 서울특별시 관악구 대학동",88,35.70993,0,88,0,0,0,0,21269,3609,4645,8254,0
21270,"법대.사회대입구",37.46310498,126.9488366,"대한민국 서울특별시 관악구 대학동",0,15.66225,0,0,0,0,0,0,21270,483,13992,14475,0
21271,"자연대.행정관입구",37.46027459,126.9488328,"대한민국 서울특별시 관악구 대학동",0,6.89139,0,0,0,0,0,0,21271,1960,31900,33860,0
21272,"농생대",37.45695949,126.949016,"대한민국 서울특별시 관악구 대학동",0,11.90331,0,0,0,0,0,0,21272,2308,25678,27986,0
21273,"공대입구",37.4549413,126.9497001,"대한민국 서울특별시 관악구 대학동",0,10.02384,0,0,0,0,0,0,21273,707,8597,9304,0
21274,"신소재",37.45357177,126.9500672,"대한민국 서울특별시 관악구 대학동",0,0.62649,0,0,0,0,0,0,21274,847,4944,5791,0
21275,"제2공학관",37.44883998,126.9520946,"대한민국 서울특별시 관악구 대학동",0,0,0,0,0,0,0,0,21275,54479,26666,81145,0
21276,"제1공학관",37.451283,126.952595,"대한민국 서울특별시 관악구 대학동",0,0,0,0,0,0,0,0,21276,11033,889,11922,0
21277,"유전공학연구소.반도체공동연구소",37.45401037,126.9539021,"대한민국 서울특별시 관악구 대학동",0,0,0,0,0,0,0,0,21277,9394,819,10213,0
21278,"교수회관입구",37.45607086,126.9553488,"대한민국 서울특별시 관악구 대학동",0,5882.11517,0,0,0,0,0,0,21278,6415,1362,7777,0
21279,"관악사삼거리",37.4610517,126.956457,"대한민국 서울특별시 관악구 관악로 Institute for cognitive science, College of Humanities, Seoul National University, 1 08826",0,0,0,0,0,0,0,0,21279,35544,5492,41036,0
